timestamp,open,high,low,close,volume,trade_count,vwap
2022-02-01 05:00:00+00:00,450.68,453.63,446.9384,452.95,122606343,1091104,450.710894
2022-02-02 05:00:00+00:00,455.5,458.12,453.05,457.35,117102402,996416,455.654761
2022-02-03 05:00:00+00:00,450.95,452.97,445.71,446.6,117667291,1102865,449.830658
2022-02-04 05:00:00+00:00,446.35,452.78,443.83,448.7,118023787,1159727,448.320935
2022-02-07 05:00:00+00:00,449.48,450.99,445.85,447.26,84270813,757910,448.620807
2022-02-08 05:00:00+00:00,446.73,451.92,445.22,450.94,80723593,683503,449.078414
2022-02-09 05:00:00+00:00,455.22,457.88,455.005,457.54,90009196,647887,455.911246
2022-02-10 05:00:00+00:00,451.34,457.71,447.2,449.32,136432972,1168955,452.917501
2022-02-11 05:00:00+00:00,449.41,451.605,438.94,440.46,147819171,1399950,444.194147
2022-02-14 05:00:00+00:00,439.92,441.6,435.34,439.02,116782833,1071668,438.925216
2022-02-15 05:00:00+00:00,443.73,446.28,443.18,446.1,86213213,726345,444.667155
2022-02-16 05:00:00+00:00,443.93,448.055,441.94,446.6,80837453,755878,444.933085
2022-02-17 05:00:00+00:00,443.22,446.5652,436.42,437.06,96695524,824375,440.089493
2022-02-18 05:00:00+00:00,437.33,438.66,431.82,434.23,127539625,1101231,435.258203
2022-02-22 05:00:00+00:00,431.89,435.5,425.86,429.57,120256654,1169535,430.723023
2022-02-23 05:00:00+00:00,432.66,433.26,421.35,422.07,133050158,1166043,425.916372
2022-02-24 05:00:00+00:00,411.02,428.76,410.64,427.99,213970854,2316986,419.750008
2022-02-25 05:00:00+00:00,429.61,437.84,427.86,437.75,116910365,1084237,434.341824
2022-02-28 05:00:00+00:00,432.03,438.2,430.7,436.63,139630286,1237465,434.58221
2022-03-01 05:00:00+00:00,435.04,437.17,427.21,429.98,132591866,1350983,431.682495
2022-03-02 05:00:00+00:00,432.37,439.72,431.57,437.89,112957076,1192979,436.221442
2022-03-03 05:00:00+00:00,440.47,441.11,433.8,435.71,99533365,991252,436.941893
2022-03-04 05:00:00+00:00,431.75,433.37,427.88,432.17,108862783,1043161,430.911013
2022-03-07 05:00:00+00:00,431.55,432.3018,419.36,419.43,131006026,1390458,424.070071
2022-03-08 05:00:00+00:00,419.6,427.21,415.12,416.25,158889879,1864070,419.755056
2022-03-09 05:00:00+00:00,425.14,429.51,422.83,427.41,110176599,1079759,426.139268
2022-03-10 05:00:00+00:00,422.52,426.43,420.44,425.48,91933614,891240,423.871053
2022-03-11 05:00:00+00:00,428.12,428.77,419.53,420.07,90832525,809135,424.040518
2022-03-14 04:00:00+00:00,420.89,424.55,415.79,417.0,90824491,858500,419.222957
2022-03-15 04:00:00+00:00,419.77,426.84,418.42,426.17,103609612,920654,422.75012
2022-03-16 04:00:00+00:00,429.89,435.68,424.8,435.62,138027168,1344157,431.338465
2022-03-17 04:00:00+00:00,433.59,441.07,433.19,441.07,100056509,784011,437.706466
2022-03-18 04:00:00+00:00,438.0,444.86,437.22,444.52,102315262,790229,441.458856
