timestamp,open,high,low,close,volume,trade_count,vwap
2022-02-01 05:00:00+00:00,174.01,174.84,172.31,174.61,85997761,732405,173.703513
2022-02-02 05:00:00+00:00,174.745,175.88,173.33,175.84,84817172,675032,174.941289
2022-02-03 05:00:00+00:00,174.48,176.2399,172.12,172.9,89195554,722548,174.38458
2022-02-04 05:00:00+00:00,171.68,174.1,170.68,172.39,82224164,700120,172.316068
2022-02-07 05:00:00+00:00,172.86,173.9458,170.95,171.66,77134743,569759,172.443013
2022-02-08 05:00:00+00:00,171.73,175.35,171.43,174.83,74571837,631965,173.810582
2022-02-09 05:00:00+00:00,176.05,176.65,174.9,176.28,69705349,556306,175.831852
2022-02-10 05:00:00+00:00,174.08,175.48,171.55,172.12,88078189,731812,173.535393
2022-02-11 05:00:00+00:00,172.34,173.08,168.04,168.64,95133474,771888,170.210271
2022-02-14 05:00:00+00:00,167.37,169.58,166.56,168.88,82339594,714091,168.400022
2022-02-15 05:00:00+00:00,170.97,172.95,170.25,172.79,62605150,544773,171.656225
2022-02-16 05:00:00+00:00,171.85,173.34,170.05,172.55,59421416,523426,171.642449
2022-02-17 05:00:00+00:00,171.03,171.91,168.47,168.88,68041016,566872,170.177776
2022-02-18 05:00:00+00:00,169.82,170.5413,166.19,167.3,80719550,659628,167.81266
2022-02-22 05:00:00+00:00,164.98,166.69,162.15,164.32,87871263,857554,164.560313
2022-02-23 05:00:00+00:00,165.54,166.15,159.75,160.24,90101012,820317,162.15558
2022-02-24 05:00:00+00:00,152.58,162.85,152.0,162.51,141258414,1383835,158.018049
2022-02-25 05:00:00+00:00,163.78,165.12,160.8738,164.85,87680902,768624,163.788661
2022-02-28 05:00:00+00:00,163.06,165.42,162.43,165.12,90547539,743310,164.274417
2022-03-01 05:00:00+00:00,164.695,166.6,161.97,163.2,79455454,701957,164.167482
2022-03-02 05:00:00+00:00,164.39,167.36,162.95,166.56,76135254,631927,165.810466
2022-03-03 05:00:00+00:00,168.47,168.91,165.55,166.23,73779442,622341,166.927454
2022-03-04 05:00:00+00:00,164.49,165.55,162.1,163.17,80761684,710586,163.402599
2022-03-07 05:00:00+00:00,163.36,165.02,159.04,159.3,92893526,803961,161.40379
2022-03-08 05:00:00+00:00,158.82,162.88,155.8,157.44,126458822,1084485,158.771695
2022-03-09 05:00:00+00:00,161.475,163.41,159.41,162.95,87920209,694345,161.949231
2022-03-10 05:00:00+00:00,160.2,160.39,155.98,158.52,103541308,859530,158.031294
2022-03-11 05:00:00+00:00,158.93,159.28,154.5,154.73,94382406,847706,156.164846
2022-03-14 04:00:00+00:00,151.45,154.12,150.1,150.62,105717687,936066,151.690522
2022-03-15 04:00:00+00:00,150.9,155.565,150.38,155.09,91228191,701316,153.470869
2022-03-16 04:00:00+00:00,157.05,160.0,154.46,159.59,98816624,793597,157.661798
2022-03-17 04:00:00+00:00,158.61,161.0,157.63,160.62,73839492,609066,159.425079
2022-03-18 04:00:00+00:00,160.51,164.48,159.76,163.98,123092524,696321,162.599316
2022-03-21 04:00:00+00:00,163.51,166.35,163.015,165.38,94265392,703009,164.736717
2022-03-22 04:00:00+00:00,165.51,169.42,164.91,168.82,80412309,627260,168.227272
2022-03-23 04:00:00+00:00,167.99,172.64,167.65,170.21,96898461,771180,170.7874
2022-03-24 04:00:00+00:00,171.06,174.14,170.21,174.07,88989246,676433,172.263675
2022-03-25 04:00:00+00:00,173.88,175.28,172.75,174.72,79861883,657579,174.023699
2022-03-28 04:00:00+00:00,172.17,175.73,172.0,175.6,168579557,1375541,174.339678
2022-03-29 04:00:00+00:00,176.69,179.01,176.34,178.96,100696426,777343,177.853078
2022-03-30 04:00:00+00:00,178.55,179.61,176.7,177.77,92758154,695865,178.119257
2022-03-31 04:00:00+00:00,177.84,178.03,174.4,174.61,102626094,710882,175.877573
