timestamp,open,high,low,close,volume,trade_count,vwap
2022-02-01 05:00:00+00:00,101.36,102.78,100.66,102.6,2013179,26286,101.783188
2022-02-02 05:00:00+00:00,106.32,107.17,105.51,106.59,2197072,27807,106.40079
2022-02-03 05:00:00+00:00,104.0898,105.3,103.9,104.63,1966613,22386,104.766027
2022-02-04 05:00:00+00:00,101.64,102.15,99.18,99.67,2830687,27652,100.188303
2022-02-07 05:00:00+00:00,100.928,102.77,100.5,101.76,1046077,13808,101.893984
2022-02-08 05:00:00+00:00,101.27,101.71,100.63,101.55,972033,10634,101.151836
2022-02-09 05:00:00+00:00,104.3,106.06,104.24,105.92,1268131,17146,105.485954
2022-02-10 05:00:00+00:00,104.6,106.38,103.77,104.06,921631,13858,105.066671
2022-02-11 05:00:00+00:00,101.74,101.92,98.19,98.91,1810858,21075,99.758649
2022-02-14 05:00:00+00:00,97.58,98.66,97.28,98.14,1537790,12942,97.48222
2022-02-15 05:00:00+00:00,100.79,102.18,100.71,101.36,920853,12425,101.351719
2022-02-16 05:00:00+00:00,101.57,103.35,101.56,103.17,989342,12629,102.671972
2022-02-17 05:00:00+00:00,103.38,103.51,102.3436,102.45,762826,11004,102.814308
2022-02-18 05:00:00+00:00,101.88,102.11,100.21,100.81,576902,9149,100.960711
2022-02-22 05:00:00+00:00,99.82,101.15,98.22,99.24,771304,11765,99.527863
2022-02-23 05:00:00+00:00,99.15,99.34,97.51,97.68,706581,10758,98.409714
2022-02-24 05:00:00+00:00,95.58,97.3,94.75,96.59,780682,9561,96.085751
2022-02-25 05:00:00+00:00,100.76,103.225,100.66,102.75,1280883,16381,102.21045
2022-02-28 05:00:00+00:00,102.26,103.22,101.66,102.95,1019892,15161,102.473008
2022-03-01 05:00:00+00:00,103.95,105.04,103.21,103.6,1000348,14648,103.994248
2022-03-02 05:00:00+00:00,102.63,104.99,102.0,104.67,1300906,17516,103.802521
2022-03-03 05:00:00+00:00,106.26,107.33,103.62,104.27,916609,12708,105.079556
2022-03-04 05:00:00+00:00,101.77,104.16,101.77,104.11,1173257,14836,103.3152
2022-03-07 05:00:00+00:00,102.73,103.18,100.64,100.85,2685548,16622,101.308509
2022-03-08 05:00:00+00:00,102.04,105.67,100.48,102.31,3604742,20566,101.967776
2022-03-09 05:00:00+00:00,102.82,105.62,102.354,105.06,2660334,16768,104.127821
2022-03-10 05:00:00+00:00,103.56,104.99,103.13,104.46,2189052,11218,103.772582
2022-03-11 05:00:00+00:00,101.47,103.05,100.57,101.26,2652775,25295,101.980666
2022-03-14 04:00:00+00:00,102.08,103.5,101.68,101.74,666912,11323,102.324204
2022-03-15 04:00:00+00:00,102.96,103.2,101.42,102.45,1114862,16667,102.420456
2022-03-16 04:00:00+00:00,105.5,106.84,104.08,106.24,1164318,16197,105.6751
2022-03-17 04:00:00+00:00,107.9,109.94,107.82,109.85,812521,12454,109.228235
2022-03-18 04:00:00+00:00,108.74,111.47,108.57,111.47,1340784,14416,110.638735
2022-03-21 04:00:00+00:00,110.1,111.45,109.38,110.19,1136819,14169,110.261682
2022-03-22 04:00:00+00:00,109.86,110.36,108.84,109.61,967401,12497,109.574352
2022-03-23 04:00:00+00:00,109.61,110.49,109.1,109.37,798681,11424,109.629189
2022-03-24 04:00:00+00:00,107.98,109.04,107.4917,108.98,699732,10708,108.406281
2022-03-25 04:00:00+00:00,107.62,107.76,105.8349,106.51,757474,12337,106.612923
2022-03-28 04:00:00+00:00,106.66,107.97,106.57,107.91,1001143,17134,107.333603
2022-03-29 04:00:00+00:00,111.0,111.52,109.67,110.2,1002468,15142,110.34113
2022-03-30 04:00:00+00:00,111.7,113.72,111.59,112.54,2230062,35279,112.727199
2022-03-31 04:00:00+00:00,112.87,113.11,111.05,111.05,831613,12636,111.817469
2022-04-01 04:00:00+00:00,111.56,113.16,111.38,112.91,935222,13151,112.400258
2022-04-04 04:00:00+00:00,112.82,114.02,112.25,113.81,1478429,14298,113.360099
2022-04-05 04:00:00+00:00,114.46,115.63,114.4,114.81,998161,13937,114.99771
2022-04-06 04:00:00+00:00,115.11,117.2505,114.88,117.13,1401594,18825,116.325324
2022-04-07 04:00:00+00:00,118.68,122.16,118.68,121.81,2309218,24380,120.639196
2022-04-08 04:00:00+00:00,120.0,121.46,119.92,120.56,1251628,18071,120.709458
2022-04-11 04:00:00+00:00,120.68,121.96,119.9458,120.95,2497308,18924,120.974062
2022-04-12 04:00:00+00:00,116.83,118.25,115.79,117.4,2948395,34353,117.258211
2022-04-13 04:00:00+00:00,118.18,119.11,117.095,118.88,1444912,19116,118.493149
2022-04-14 04:00:00+00:00,119.07,119.62,118.02,118.2,884236,13051,118.743144
2022-04-18 04:00:00+00:00,117.22,118.5824,115.888,116.37,592790,10931,116.750635
2022-04-19 04:00:00+00:00,114.03,115.24,113.4203,114.41,1190749,17197,114.489998
2022-04-20 04:00:00+00:00,115.18,116.49,114.84,115.54,792797,12743,115.807131
2022-04-21 04:00:00+00:00,114.46,114.61,110.32,110.75,2139073,22373,111.966158
2022-04-22 04:00:00+00:00,113.07,113.07,110.33,110.7,1178788,17016,111.28023
2022-04-25 04:00:00+00:00,111.07,113.74,111.01,113.72,1318867,18932,112.46974
2022-04-26 04:00:00+00:00,111.63,112.25,109.68,109.78,1406710,19991,110.689875
2022-04-27 04:00:00+00:00,110.97,112.6035,110.47,111.56,1058508,13791,111.678339
2022-04-28 04:00:00+00:00,107.98,110.885,107.92,110.19,1769583,21340,109.620228
2022-04-29 04:00:00+00:00,114.48,116.13,113.68,114.0,3222545,28533,115.06365
2022-05-02 04:00:00+00:00,113.73,114.33,112.02,113.84,1687569,22928,113.42064
2022-05-03 04:00:00+00:00,113.22,114.31,112.39,113.18,1189665,17286,113.378557
2022-05-04 04:00:00+00:00,112.35,114.2,110.94,113.91,1618698,19465,112.334193
2022-05-05 04:00:00+00:00,112.84,113.89,112.05,112.79,2182152,24920,112.640415
2022-05-06 04:00:00+00:00,110.73,112.53,110.16,111.35,2584073,25879,111.222552
2022-05-09 04:00:00+00:00,108.11,108.77,105.94,106.25,2192572,18815,107.304221
2022-05-10 04:00:00+00:00,107.45,109.145,106.23,107.44,1376126,20971,107.705691
2022-05-11 04:00:00+00:00,104.7,107.13,103.75,103.81,1739843,23713,105.177515
2022-05-12 04:00:00+00:00,104.495,105.41,103.08,104.35,2088372,27479,104.137533
2022-05-13 04:00:00+00:00,106.0,106.9,104.76,106.04,1438596,22498,105.908416
2022-05-16 04:00:00+00:00,103.22,104.27,102.16,103.24,1829851,22702,103.250912
2022-05-17 04:00:00+00:00,106.93,106.952,105.48,106.34,1174525,16989,106.141737
2022-05-18 04:00:00+00:00,104.63,105.08,103.12,103.5,977246,13075,103.833856
2022-05-19 04:00:00+00:00,103.2,105.04,103.06,104.05,2095480,19056,103.998838
2022-05-20 04:00:00+00:00,106.53,108.22,106.35,107.75,2280886,24031,107.127388
2022-05-23 04:00:00+00:00,107.97,108.43,107.27,107.84,821596,13262,107.912594
2022-05-24 04:00:00+00:00,108.49,108.9788,107.29,107.98,860769,13172,107.985274
2022-05-25 04:00:00+00:00,106.42,106.83,104.84,105.25,1566735,21499,105.626068
2022-05-26 04:00:00+00:00,105.99,106.81,105.22,106.6,946403,13391,105.994967
2022-05-27 04:00:00+00:00,105.7,107.83,105.6,107.74,908556,13072,107.079236
2022-05-31 04:00:00+00:00,111.5,111.61,109.72,110.4,2253044,28571,110.549024
2022-06-01 04:00:00+00:00,110.79,111.01,109.99,110.33,1979847,23440,110.448262
2022-06-02 04:00:00+00:00,111.5,112.76,110.45,112.65,1079168,15204,111.777198
2022-06-03 04:00:00+00:00,112.23,112.94,111.6824,112.41,711922,12642,112.297949
2022-06-06 04:00:00+00:00,112.67,112.83,111.61,112.15,1408434,12149,112.197393
2022-06-07 04:00:00+00:00,114.22,115.95,114.19,115.87,1074174,15909,115.038594
2022-06-08 04:00:00+00:00,115.44,116.78,115.3,115.96,1448673,12712,116.310384
2022-06-09 04:00:00+00:00,114.92,115.25,112.8,112.81,891282,12779,113.750138
2022-06-10 04:00:00+00:00,111.01,112.38,110.32,111.49,1034039,14333,111.570108
2022-06-13 04:00:00+00:00,108.88,109.19,107.3672,107.58,1047333,15771,108.067427
2022-06-14 04:00:00+00:00,106.81,106.92,105.3,106.13,1319111,18927,106.062718
2022-06-15 04:00:00+00:00,105.95,107.22,104.595,106.33,1364061,16625,106.107395
2022-06-16 04:00:00+00:00,104.24,106.17,104.24,105.69,1279814,17593,105.196552
2022-06-17 04:00:00+00:00,105.77,106.63,104.885,105.58,1189229,14476,105.745067
2022-06-21 04:00:00+00:00,108.07,108.66,107.69,107.89,876730,11511,108.062887
2022-06-22 04:00:00+00:00,107.37,108.75,107.26,107.34,1677660,16282,107.951977
2022-06-23 04:00:00+00:00,107.03,108.46,107.03,108.43,2166977,14486,107.730957
2022-06-24 04:00:00+00:00,111.81,112.18,110.5807,112.12,1415393,17975,111.509864
2022-06-27 04:00:00+00:00,112.68,113.77,112.08,112.89,985155,13481,112.982975
2022-06-28 04:00:00+00:00,109.25,109.97,108.23,108.3,1476238,19814,109.114895
